[Trial 1] Config: {'learning_rate': np.float64(3.1362095414272514e-05), 'weight_decay': np.float64(0.0008573825043178673), 'adam_beta1': 0.8826897711620908, 'adam_beta2': 0.9889206892444629, 'warmup_steps': 381, 'train_batch': 9}
[Trial 6] Config: {'learning_rate': np.float64(1.406371789361785e-06), 'weight_decay': np.float64(0.0001164927673090188), 'adam_beta1': 0.8689579992597632, 'adam_beta2': 0.9983122201991835, 'warmup_steps': 421, 'train_batch': 17}
[Trial 7] Config: {'learning_rate': np.float64(1.964677352389745e-05), 'weight_decay': np.float64(0.0005530527237717485), 'adam_beta1': 0.8380896700719375, 'adam_beta2': 0.9890962138546721, 'warmup_steps': 116, 'train_batch': 15}
[Trial 7] Config: {'learning_rate': np.float64(1.964677352389745e-05), 'weight_decay': np.float64(0.0005530527237717485), 'adam_beta1': 0.8380896700719375, 'adam_beta2': 0.9890962138546721, 'warmup_steps': 116, 'train_batch': 15}
[Trial 8] Config: {'learning_rate': np.float64(7.81506126974216e-06), 'weight_decay': np.float64(0.00023278794704794536), 'adam_beta1': 0.870422342645255, 'adam_beta2': 0.9923932735182739, 'warmup_steps': 210, 'train_batch': 17}
[Trial 8] Config: {'learning_rate': np.float64(7.81506126974216e-06), 'weight_decay': np.float64(0.00023278794704794536), 'adam_beta1': 0.870422342645255, 'adam_beta2': 0.9923932735182739, 'warmup_steps': 210, 'train_batch': 17}
[Trial 9] Config: {'learning_rate': np.float64(4.3356679140794406e-05), 'weight_decay': np.float64(0.0002526765749703286), 'adam_beta1': 0.9306687032925185, 'adam_beta2': 0.9884381746230418, 'warmup_steps': 252, 'train_batch': 23}
[Trial 9] Config: {'learning_rate': np.float64(4.3356679140794406e-05), 'weight_decay': np.float64(0.0002526765749703286), 'adam_beta1': 0.9306687032925185, 'adam_beta2': 0.9884381746230418, 'warmup_steps': 252, 'train_batch': 23}
[Trial 10] Config: {'learning_rate': np.float64(2.7633404335913537e-05), 'weight_decay': np.float64(0.00015238000801669766), 'adam_beta1': 0.9691025209798609, 'adam_beta2': 0.9726551460161516, 'warmup_steps': 68, 'train_batch': 22}
[Trial 10] Config: {'learning_rate': np.float64(2.7633404335913537e-05), 'weight_decay': np.float64(0.00015238000801669766), 'adam_beta1': 0.9691025209798609, 'adam_beta2': 0.9726551460161516, 'warmup_steps': 68, 'train_batch': 22}
[Trial 11] Config: {'learning_rate': np.float64(6.981792878418972e-05), 'weight_decay': np.float64(0.00021326128402825682), 'adam_beta1': 0.8027147895097733, 'adam_beta2': 0.99204769718647, 'warmup_steps': 258, 'train_batch': 32}
[Trial 11] Config: {'learning_rate': np.float64(6.981792878418972e-05), 'weight_decay': np.float64(0.00021326128402825682), 'adam_beta1': 0.8027147895097733, 'adam_beta2': 0.99204769718647, 'warmup_steps': 258, 'train_batch': 32}
[Trial 12] Config: {'learning_rate': np.float64(5.643933750319631e-06), 'weight_decay': np.float64(1.4905574681922277e-05), 'adam_beta1': 0.9700289094448089, 'adam_beta2': 0.979389189004898, 'warmup_steps': 93, 'train_batch': 13}
[Trial 12] Config: {'learning_rate': np.float64(5.643933750319631e-06), 'weight_decay': np.float64(1.4905574681922277e-05), 'adam_beta1': 0.9700289094448089, 'adam_beta2': 0.979389189004898, 'warmup_steps': 93, 'train_batch': 13}
[Trial 13] Config: {'learning_rate': np.float64(8.950706744771023e-05), 'weight_decay': np.float64(0.00024921682465567905), 'adam_beta1': 0.8974675899744033, 'adam_beta2': 0.95616885176301, 'warmup_steps': 354, 'train_batch': 31}
[Trial 13] Config: {'learning_rate': np.float64(8.950706744771023e-05), 'weight_decay': np.float64(0.00024921682465567905), 'adam_beta1': 0.8974675899744033, 'adam_beta2': 0.95616885176301, 'warmup_steps': 354, 'train_batch': 31}
[Trial 14] Config: {'learning_rate': np.float64(9.605613549741196e-05), 'weight_decay': np.float64(0.00023820329276150388), 'adam_beta1': 0.8646472933888436, 'adam_beta2': 0.980585787653923, 'warmup_steps': 487, 'train_batch': 24}
[Trial 14] Config: {'learning_rate': np.float64(9.605613549741196e-05), 'weight_decay': np.float64(0.00023820329276150388), 'adam_beta1': 0.8646472933888436, 'adam_beta2': 0.980585787653923, 'warmup_steps': 487, 'train_batch': 24}
[Trial 15] Config: {'learning_rate': np.float64(1.0512848585327798e-06), 'weight_decay': np.float64(8.708648547008617e-05), 'adam_beta1': 0.8881866505742073, 'adam_beta2': 0.9620661625564098, 'warmup_steps': 486, 'train_batch': 17}
[Trial 15] Config: {'learning_rate': np.float64(1.0512848585327798e-06), 'weight_decay': np.float64(8.708648547008617e-05), 'adam_beta1': 0.8881866505742073, 'adam_beta2': 0.9620661625564098, 'warmup_steps': 486, 'train_batch': 17}
[Trial 16] Config: {'learning_rate': np.float64(2.37546890356111e-05), 'weight_decay': np.float64(8.871551879834508e-05), 'adam_beta1': 0.8003341293334961, 'adam_beta2': 0.9677071809768677, 'warmup_steps': 239, 'train_batch': 17}
[Trial 16] Config: {'learning_rate': np.float64(2.37546890356111e-05), 'weight_decay': np.float64(8.871551879834508e-05), 'adam_beta1': 0.8003341293334961, 'adam_beta2': 0.9677071809768677, 'warmup_steps': 239, 'train_batch': 17}
[Trial 17] Config: {'learning_rate': np.float64(9.94757862630522e-05), 'weight_decay': np.float64(6.593192118213933e-05), 'adam_beta1': 0.928106946349144, 'adam_beta2': 0.9733079867362976, 'warmup_steps': 132, 'train_batch': 9}
[Trial 17] Config: {'learning_rate': np.float64(9.94757862630522e-05), 'weight_decay': np.float64(6.593192118213933e-05), 'adam_beta1': 0.928106946349144, 'adam_beta2': 0.9733079867362976, 'warmup_steps': 132, 'train_batch': 9}
[Trial 18] Config: {'learning_rate': np.float64(1.3555269358155447e-06), 'weight_decay': np.float64(0.0005903577964458418), 'adam_beta1': 0.9598483496904373, 'adam_beta2': 0.9920136660337449, 'warmup_steps': 61, 'train_batch': 20}
[Trial 18] Config: {'learning_rate': np.float64(1.3555269358155447e-06), 'weight_decay': np.float64(0.0005903577964458418), 'adam_beta1': 0.9598483496904373, 'adam_beta2': 0.9920136660337449, 'warmup_steps': 61, 'train_batch': 20}
[Trial 19] Config: {'learning_rate': np.float64(4.156517289799915e-05), 'weight_decay': np.float64(1.0252874965677977e-05), 'adam_beta1': 0.8985047566890717, 'adam_beta2': 0.9794228229522705, 'warmup_steps': 127, 'train_batch': 15}
[Trial 19] Config: {'learning_rate': np.float64(4.156517289799915e-05), 'weight_decay': np.float64(1.0252874965677977e-05), 'adam_beta1': 0.8985047566890717, 'adam_beta2': 0.9794228229522705, 'warmup_steps': 127, 'train_batch': 15}
[Trial 20] Config: {'learning_rate': np.float64(7.412144156583515e-06), 'weight_decay': np.float64(0.0008597797398430733), 'adam_beta1': 0.9311096370220184, 'adam_beta2': 0.9663004782199859, 'warmup_steps': 487, 'train_batch': 16}
[Trial 20] Config: {'learning_rate': np.float64(7.412144156583515e-06), 'weight_decay': np.float64(0.0008597797398430733), 'adam_beta1': 0.9311096370220184, 'adam_beta2': 0.9663004782199859, 'warmup_steps': 487, 'train_batch': 16}
[Trial 21] Config: {'learning_rate': np.float64(9.68403316746434e-06), 'weight_decay': np.float64(2.35797125765032e-05), 'adam_beta1': 0.8032834854722023, 'adam_beta2': 0.9544792526364326, 'warmup_steps': 291, 'train_batch': 31}
[Trial 21] Config: {'learning_rate': np.float64(9.68403316746434e-06), 'weight_decay': np.float64(2.35797125765032e-05), 'adam_beta1': 0.8032834854722023, 'adam_beta2': 0.9544792526364326, 'warmup_steps': 291, 'train_batch': 31}
[Trial 22] Config: {'learning_rate': np.float64(2.37579364234819e-05), 'weight_decay': np.float64(0.0004366106049988694), 'adam_beta1': 0.8647442060709, 'adam_beta2': 0.966750657916069, 'warmup_steps': 245, 'train_batch': 17}
[Trial 22] Config: {'learning_rate': np.float64(2.37579364234819e-05), 'weight_decay': np.float64(0.0004366106049988694), 'adam_beta1': 0.8647442060709, 'adam_beta2': 0.966750657916069, 'warmup_steps': 245, 'train_batch': 17}
[Trial 23] Config: {'learning_rate': np.float64(3.585885549558413e-06), 'weight_decay': np.float64(0.0009738546847690474), 'adam_beta1': 0.947041232585907, 'adam_beta2': 0.9940574452877045, 'warmup_steps': 89, 'train_batch': 32}
[Trial 23] Config: {'learning_rate': np.float64(3.585885549558413e-06), 'weight_decay': np.float64(0.0009738546847690474), 'adam_beta1': 0.947041232585907, 'adam_beta2': 0.9940574452877045, 'warmup_steps': 89, 'train_batch': 32}
[Trial 24] Config: {'learning_rate': np.float64(2.2944403177177268e-05), 'weight_decay': np.float64(6.721723043588231e-05), 'adam_beta1': 0.8258944287896157, 'adam_beta2': 0.9527201966047286, 'warmup_steps': 221, 'train_batch': 9}
[Trial 24] Config: {'learning_rate': np.float64(2.2944403177177268e-05), 'weight_decay': np.float64(6.721723043588231e-05), 'adam_beta1': 0.8258944287896157, 'adam_beta2': 0.9527201966047286, 'warmup_steps': 221, 'train_batch': 9}
[Trial 25] Config: {'learning_rate': np.float64(4.922712532714182e-05), 'weight_decay': np.float64(0.0007992572711712538), 'adam_beta1': 0.8320261052250862, 'adam_beta2': 0.9834999431371688, 'warmup_steps': 466, 'train_batch': 9}
[Trial 25] Config: {'learning_rate': np.float64(4.922712532714182e-05), 'weight_decay': np.float64(0.0007992572711712538), 'adam_beta1': 0.8320261052250862, 'adam_beta2': 0.9834999431371688, 'warmup_steps': 466, 'train_batch': 9}
[Trial 26] Config: {'learning_rate': np.float64(6.922919708398887e-06), 'weight_decay': np.float64(5.989306418382169e-05), 'adam_beta1': 0.8513837212324142, 'adam_beta2': 0.9705600908994675, 'warmup_steps': 231, 'train_batch': 17}
[Trial 26] Config: {'learning_rate': np.float64(6.922919708398887e-06), 'weight_decay': np.float64(5.989306418382169e-05), 'adam_beta1': 0.8513837212324142, 'adam_beta2': 0.9705600908994675, 'warmup_steps': 231, 'train_batch': 17}
[Trial 27] Config: {'learning_rate': np.float64(1.4564071811025478e-06), 'weight_decay': np.float64(1.9077845186539625e-05), 'adam_beta1': 0.9675660419464112, 'adam_beta2': 0.9504929070174694, 'warmup_steps': 476, 'train_batch': 27}
[Trial 27] Config: {'learning_rate': np.float64(1.4564071811025478e-06), 'weight_decay': np.float64(1.9077845186539625e-05), 'adam_beta1': 0.9675660419464112, 'adam_beta2': 0.9504929070174694, 'warmup_steps': 476, 'train_batch': 27}
[Trial 28] Config: {'learning_rate': np.float64(7.707290636956397e-05), 'weight_decay': np.float64(0.0003654597123505547), 'adam_beta1': 0.9317138874530793, 'adam_beta2': 0.9541455504894256, 'warmup_steps': 213, 'train_batch': 23}
[Trial 28] Config: {'learning_rate': np.float64(7.707290636956397e-05), 'weight_decay': np.float64(0.0003654597123505547), 'adam_beta1': 0.9317138874530793, 'adam_beta2': 0.9541455504894256, 'warmup_steps': 213, 'train_batch': 23}
[Trial 29] Config: {'learning_rate': np.float64(6.019492125950447e-05), 'weight_decay': np.float64(0.0001961247146809779), 'adam_beta1': 0.9518751680850983, 'adam_beta2': 0.9876581165790558, 'warmup_steps': 166, 'train_batch': 27}
[Trial 29] Config: {'learning_rate': np.float64(6.019492125950447e-05), 'weight_decay': np.float64(0.0001961247146809779), 'adam_beta1': 0.9518751680850983, 'adam_beta2': 0.9876581165790558, 'warmup_steps': 166, 'train_batch': 27}
[Trial 30] Config: {'learning_rate': np.float64(4.870632404930762e-05), 'weight_decay': np.float64(2.6778293247348198e-05), 'adam_beta1': 0.8123397675156594, 'adam_beta2': 0.9786588042974472, 'warmup_steps': 111, 'train_batch': 28}
[Trial 30] Config: {'learning_rate': np.float64(4.870632404930762e-05), 'weight_decay': np.float64(2.6778293247348198e-05), 'adam_beta1': 0.8123397675156594, 'adam_beta2': 0.9786588042974472, 'warmup_steps': 111, 'train_batch': 28}
[Trial 31] Config: {'learning_rate': np.float64(9.680505095268451e-05), 'weight_decay': np.float64(0.0006642297382450478), 'adam_beta1': 0.8035266929864884, 'adam_beta2': 0.9761153056621551, 'warmup_steps': 52, 'train_batch': 12}
[Trial 31] Config: {'learning_rate': np.float64(9.680505095268451e-05), 'weight_decay': np.float64(0.0006642297382450478), 'adam_beta1': 0.8035266929864884, 'adam_beta2': 0.9761153056621551, 'warmup_steps': 52, 'train_batch': 12}
[Trial 32] Config: {'learning_rate': np.float64(8.642299153388716e-05), 'weight_decay': np.float64(1.0875507984626665e-05), 'adam_beta1': 0.9743262267112732, 'adam_beta2': 0.9516122024953365, 'warmup_steps': 272, 'train_batch': 10}
[Trial 32] Config: {'learning_rate': np.float64(8.642299153388716e-05), 'weight_decay': np.float64(1.0875507984626665e-05), 'adam_beta1': 0.9743262267112732, 'adam_beta2': 0.9516122024953365, 'warmup_steps': 272, 'train_batch': 10}
[Trial 33] Config: {'learning_rate': np.float64(1.3369484634983825e-06), 'weight_decay': np.float64(0.0008077351846583781), 'adam_beta1': 0.8159292626380921, 'adam_beta2': 0.9964250841736794, 'warmup_steps': 213, 'train_batch': 13}
[Trial 33] Config: {'learning_rate': np.float64(1.3369484634983825e-06), 'weight_decay': np.float64(0.0008077351846583781), 'adam_beta1': 0.8159292626380921, 'adam_beta2': 0.9964250841736794, 'warmup_steps': 213, 'train_batch': 13}
[Trial 34] Config: {'learning_rate': np.float64(4.674691499620506e-06), 'weight_decay': np.float64(0.00018452358703777779), 'adam_beta1': 0.877539975643158, 'adam_beta2': 0.9507073803842068, 'warmup_steps': 429, 'train_batch': 9}
[Trial 34] Config: {'learning_rate': np.float64(4.674691499620506e-06), 'weight_decay': np.float64(0.00018452358703777779), 'adam_beta1': 0.877539975643158, 'adam_beta2': 0.9507073803842068, 'warmup_steps': 429, 'train_batch': 9}
[Trial 35] Config: {'learning_rate': np.float64(9.610729994231913e-05), 'weight_decay': np.float64(1.7796097878831522e-05), 'adam_beta1': 0.8321293145418167, 'adam_beta2': 0.9519583917856216, 'warmup_steps': 343, 'train_batch': 31}
[Trial 35] Config: {'learning_rate': np.float64(9.610729994231913e-05), 'weight_decay': np.float64(1.7796097878831522e-05), 'adam_beta1': 0.8321293145418167, 'adam_beta2': 0.9519583917856216, 'warmup_steps': 343, 'train_batch': 31}
[Trial 36] Config: {'learning_rate': np.float64(2.9960489877515216e-05), 'weight_decay': np.float64(5.929687835060237e-05), 'adam_beta1': 0.842305378317833, 'adam_beta2': 0.9728436244726181, 'warmup_steps': 94, 'train_batch': 27}
[Trial 36] Config: {'learning_rate': np.float64(2.9960489877515216e-05), 'weight_decay': np.float64(5.929687835060237e-05), 'adam_beta1': 0.842305378317833, 'adam_beta2': 0.9728436244726181, 'warmup_steps': 94, 'train_batch': 27}
[Trial 37] Config: {'learning_rate': np.float64(1.5583246752270668e-05), 'weight_decay': np.float64(2.0979397890643295e-05), 'adam_beta1': 0.8246741953492165, 'adam_beta2': 0.9954899430274964, 'warmup_steps': 391, 'train_batch': 21}
[Trial 37] Config: {'learning_rate': np.float64(1.5583246752270668e-05), 'weight_decay': np.float64(2.0979397890643295e-05), 'adam_beta1': 0.8246741953492165, 'adam_beta2': 0.9954899430274964, 'warmup_steps': 391, 'train_batch': 21}
[Trial 38] Config: {'learning_rate': np.float64(3.2625053701088707e-06), 'weight_decay': np.float64(0.0003263440430694252), 'adam_beta1': 0.8209854206442834, 'adam_beta2': 0.9881699331998826, 'warmup_steps': 122, 'train_batch': 15}
[Trial 38] Config: {'learning_rate': np.float64(3.2625053701088707e-06), 'weight_decay': np.float64(0.0003263440430694252), 'adam_beta1': 0.8209854206442834, 'adam_beta2': 0.9881699331998826, 'warmup_steps': 122, 'train_batch': 15}
[Trial 39] Config: {'learning_rate': np.float64(8.978985734541117e-05), 'weight_decay': np.float64(0.0004237123690954775), 'adam_beta1': 0.8293816035985947, 'adam_beta2': 0.9843063751459121, 'warmup_steps': 136, 'train_batch': 8}
[Trial 39] Config: {'learning_rate': np.float64(8.978985734541117e-05), 'weight_decay': np.float64(0.0004237123690954775), 'adam_beta1': 0.8293816035985947, 'adam_beta2': 0.9843063751459121, 'warmup_steps': 136, 'train_batch': 8}
[Trial 40] Config: {'learning_rate': np.float64(6.948598995611652e-05), 'weight_decay': np.float64(0.000373583917699776), 'adam_beta1': 0.9108610868453979, 'adam_beta2': 0.9740767587125301, 'warmup_steps': 409, 'train_batch': 11}
[Trial 40] Config: {'learning_rate': np.float64(6.948598995611652e-05), 'weight_decay': np.float64(0.000373583917699776), 'adam_beta1': 0.9108610868453979, 'adam_beta2': 0.9740767587125301, 'warmup_steps': 409, 'train_batch': 11}
[Trial 41] Config: {'learning_rate': np.float64(1.0833285212081472e-06), 'weight_decay': np.float64(2.061249128622161e-05), 'adam_beta1': 0.8663377019762993, 'adam_beta2': 0.9523253496587276, 'warmup_steps': 69, 'train_batch': 11}
[Trial 41] Config: {'learning_rate': np.float64(1.0833285212081472e-06), 'weight_decay': np.float64(2.061249128622161e-05), 'adam_beta1': 0.8663377019762993, 'adam_beta2': 0.9523253496587276, 'warmup_steps': 69, 'train_batch': 11}
[Trial 42] Config: {'learning_rate': np.float64(2.4132202981175615e-05), 'weight_decay': np.float64(0.00027220134714773836), 'adam_beta1': 0.901339420080185, 'adam_beta2': 0.9925861002802849, 'warmup_steps': 70, 'train_batch': 8}
[Trial 42] Config: {'learning_rate': np.float64(2.4132202981175615e-05), 'weight_decay': np.float64(0.00027220134714773836), 'adam_beta1': 0.901339420080185, 'adam_beta2': 0.9925861002802849, 'warmup_steps': 70, 'train_batch': 8}
[Trial 43] Config: {'learning_rate': np.float64(2.541368383419018e-06), 'weight_decay': np.float64(6.215029622867799e-05), 'adam_beta1': 0.9265332067012787, 'adam_beta2': 0.9507299042642116, 'warmup_steps': 159, 'train_batch': 8}
[Trial 43] Config: {'learning_rate': np.float64(2.541368383419018e-06), 'weight_decay': np.float64(6.215029622867799e-05), 'adam_beta1': 0.9265332067012787, 'adam_beta2': 0.9507299042642116, 'warmup_steps': 159, 'train_batch': 8}
[Trial 44] Config: {'learning_rate': np.float64(2.100790227656761e-05), 'weight_decay': np.float64(1.5825317911144223e-05), 'adam_beta1': 0.914302344918251, 'adam_beta2': 0.9780359424948692, 'warmup_steps': 436, 'train_batch': 26}
[Trial 44] Config: {'learning_rate': np.float64(2.100790227656761e-05), 'weight_decay': np.float64(1.5825317911144223e-05), 'adam_beta1': 0.914302344918251, 'adam_beta2': 0.9780359424948692, 'warmup_steps': 436, 'train_batch': 26}
[Trial 45] Config: {'learning_rate': np.float64(8.856999207839368e-06), 'weight_decay': np.float64(2.043627778464789e-05), 'adam_beta1': 0.8675781559944153, 'adam_beta2': 0.9904589984416962, 'warmup_steps': 240, 'train_batch': 23}
[Trial 45] Config: {'learning_rate': np.float64(8.856999207839368e-06), 'weight_decay': np.float64(2.043627778464789e-05), 'adam_beta1': 0.8675781559944153, 'adam_beta2': 0.9904589984416962, 'warmup_steps': 240, 'train_batch': 23}
[Trial 46] Config: {'learning_rate': np.float64(8.704842614551793e-05), 'weight_decay': np.float64(7.853080245518686e-05), 'adam_beta1': 0.916017849445343, 'adam_beta2': 0.950827359765768, 'warmup_steps': 107, 'train_batch': 30}
[Trial 46] Config: {'learning_rate': np.float64(8.704842614551793e-05), 'weight_decay': np.float64(7.853080245518686e-05), 'adam_beta1': 0.916017849445343, 'adam_beta2': 0.950827359765768, 'warmup_steps': 107, 'train_batch': 30}
[Trial 47] Config: {'learning_rate': np.float64(7.97285655956204e-05), 'weight_decay': np.float64(1.269682036952169e-05), 'adam_beta1': 0.9129151147603989, 'adam_beta2': 0.9752932628989219, 'warmup_steps': 234, 'train_batch': 19}
[Trial 47] Config: {'learning_rate': np.float64(7.97285655956204e-05), 'weight_decay': np.float64(1.269682036952169e-05), 'adam_beta1': 0.9129151147603989, 'adam_beta2': 0.9752932628989219, 'warmup_steps': 234, 'train_batch': 19}
[Trial 48] Config: {'learning_rate': np.float64(7.520916569618727e-05), 'weight_decay': np.float64(2.0659780536565977e-05), 'adam_beta1': 0.9697624123096467, 'adam_beta2': 0.9976153362989426, 'warmup_steps': 56, 'train_batch': 12}
[Trial 48] Config: {'learning_rate': np.float64(7.520916569618727e-05), 'weight_decay': np.float64(2.0659780536565977e-05), 'adam_beta1': 0.9697624123096467, 'adam_beta2': 0.9976153362989426, 'warmup_steps': 56, 'train_batch': 12}
[Trial 49] Config: {'learning_rate': np.float64(4.336402091471154e-05), 'weight_decay': np.float64(0.0008743094501573641), 'adam_beta1': 0.8539796787500382, 'adam_beta2': 0.9572230406105517, 'warmup_steps': 407, 'train_batch': 31}
[Trial 49] Config: {'learning_rate': np.float64(4.336402091471154e-05), 'weight_decay': np.float64(0.0008743094501573641), 'adam_beta1': 0.8539796787500382, 'adam_beta2': 0.9572230406105517, 'warmup_steps': 407, 'train_batch': 31}
[Trial 50] Config: {'learning_rate': np.float64(5.1383990351040866e-05), 'weight_decay': np.float64(1.3078933164347365e-05), 'adam_beta1': 0.9260171318054199, 'adam_beta2': 0.9965572221279144, 'warmup_steps': 62, 'train_batch': 21}
[Trial 50] Config: {'learning_rate': np.float64(5.1383990351040866e-05), 'weight_decay': np.float64(1.3078933164347365e-05), 'adam_beta1': 0.9260171318054199, 'adam_beta2': 0.9965572221279144, 'warmup_steps': 62, 'train_batch': 21}
